x,y,z,nx,ny,nz,sk
7.6018058127e-01,7.2512375906e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.8688000355e-03
5.1398245821e-01,-1.0355324204e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.7752000346e-03
1.0000000000e+00,7.7513999241e-01,-6.0109384227e-02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5776000328e-03
-6.9125908210e-01,1.5008429653e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.1304000287e-03
4.3705778592e-01,3.9981281940e-04,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.3904000311e-03
8.4176358938e-01,-8.0847421364e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.2864000301e-03
7.1294642320e-01,7.9354419441e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,2.7144000249e-03
-1.5336599301e-01,1.0960423324e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,4.2432000389e-03
8.6098991657e-01,-7.6620969949e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.6088000331e-03
-9.6912504046e-01,-6.8248153332e-02,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.3592000308e-03
-6.5201159754e-01,-1.0000000000e+00,9.7230035904e-02,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,3.8272000351e-03
-1.0000000000e+00,-1.2624163239e-01,-6.5995773600e-02,-1.0000000000e+00,-0.0000000000e+00,-0.0000000000e+00,3.9000000358e-03
6.2999896096e-01,7.3653172634e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,4.5656000419e-03
4.8091070707e-01,-3.5496926013e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,4.4824000411e-03
1.1141715124e-01,-9.7911697884e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.9312000360e-03
8.9212223428e-01,-9.6480947231e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,4.5240000415e-03
5.2962208246e-01,-6.6466570135e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.0976000376e-03
-1.2173922589e-01,-8.0133737282e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.7456000252e-03
-2.0247700407e-02,-6.8189910547e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.4944000320e-03
6.9353857820e-01,-4.7501371854e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.3800000310e-03
4.5293234579e-01,-1.0000000000e+00,-1.4183690587e-01,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,3.7544000344e-03
2.3822005969e-01,-9.2629848756e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.8064000349e-03
-1.0000000000e+00,5.2762699147e-01,-1.2435777387e-01,-1.0000000000e+00,-0.0000000000e+00,-0.0000000000e+00,4.5552000418e-03
2.7393879542e-01,-9.8744981857e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,4.9400000453e-03
-7.8744844497e-01,-1.0000000000e+00,1.4437434785e-01,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,4.3368000398e-03
5.4419983539e-01,7.6519441207e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,2.4440000224e-03
9.2810720095e-01,1.0000000000e+00,9.9321134815e-02,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,3.3488000307e-03
-2.0947097054e-01,-5.5190738136e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.0472000279e-03
-7.8068677862e-01,-5.8692812392e-02,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.5240000415e-03
-7.0357914301e-01,7.0495689154e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.9416000361e-03
-2.5815225282e-01,8.9794994135e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.0784000282e-03
9.3807556081e-01,2.2153275152e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.9536000271e-03
6.2335619386e-01,1.0000000000e+00,-1.2165979999e-01,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,4.5448000417e-03
5.4113517086e-01,-5.4435761362e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.4320000315e-03
-1.1286610930e-01,1.0000000000e+00,-1.4717086412e-01,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,4.0144000368e-03
2.4591447799e-01,9.5065611874e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.1408000288e-03
1.0000000000e+00,-6.7887584896e-01,-1.3184839353e-01,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.7752000346e-03
1.1749679893e-01,7.3601281850e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.1096000285e-03
7.8307254748e-01,1.5213351559e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.5464000325e-03
-4.2438855956e-01,-7.6809341631e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.7544000344e-03
4.7993942656e-01,9.9052424147e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.5552000418e-03
3.3031542752e-01,-3.6015995866e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.3904000311e-03
3.3854390989e-01,-1.0000000000e+00,1.2254657526e-01,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,4.1496000381e-03
-1.0000000000e+00,2.5180398626e-01,7.0753262849e-02,-1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8392000260e-03
-1.0000000000e+00,1.8525594410e-02,-4.7577209689e-02,-1.0000000000e+00,-0.0000000000e+00,-0.0000000000e+00,3.4216000314e-03
1.0000000000e+00,-5.1223963157e-01,-5.0028236913e-02,1.0000000000e+00,0.0000000000e+00,-0.0000000000e+00,4.5240000415e-03
2.5730716210e-01,-6.2985756895e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.9640000272e-03
4.7138675308e-02,4.8480040556e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.7216000433e-03
-2.2458569755e-01,-9.6377578338e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.2224000387e-03
-2.5594508751e-01,-2.1728352067e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.1096000285e-03
1.0000000000e+00,1.1848058429e-02,1.0992813474e-03,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1408000288e-03
3.1135000961e-01,-7.0599371361e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.7024000340e-03
-5.0974832772e-01,2.8099079793e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.7960000348e-03
2.5679776517e-02,-1.0830145239e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,4.3992000403e-03
5.2081926819e-03,-6.6991102404e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,5.2000000477e-03
-1.0200963123e-01,8.2397292178e-02,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.7960000348e-03
-1.1172250790e-01,-9.9291082457e-02,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.1096000285e-03
-7.7584989729e-01,-7.5617789354e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.2864000301e-03
6.2443314672e-01,3.6268628253e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.2152000203e-03
-4.8118597587e-01,-1.3581528003e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.4008000312e-03
5.4752947265e-01,-9.3966823951e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.3264000397e-03
9.9998685682e-01,2.6365670766e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.3696000309e-03
3.3268729259e-01,-5.9898654888e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.3488000307e-03
7.4673563340e-01,-8.9618578037e-03,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.4528000317e-03
4.0691762401e-01,-7.0108603682e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,4.8048000441e-03
-7.1276891265e-02,-2.0687283744e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.8184000258e-03
3.9228921164e-01,1.0000000000e+00,-1.3513804817e-01,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,4.6072000422e-03
6.7527315780e-01,-1.0000000000e+00,1.4007292147e-01,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,4.4928000412e-03
-4.2980003840e-01,-5.9269682982e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.8480000353e-03
1.0000000000e+00,8.7567526968e-01,9.8896279722e-02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0784000282e-03
9.3447132847e-01,-6.3400782920e-02,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.8376000352e-03
-8.7017348145e-01,9.8348503903e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.1304000287e-03
3.8899128571e-01,7.8769125451e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.8496000261e-03
9.8434335496e-01,4.5206582864e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.4424000316e-03
-9.0787614994e-01,1.0000000000e+00,6.1240313396e-02,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,3.0888000283e-03
9.2320248644e-01,-8.9194727471e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.7440000343e-03
-7.0989285020e-01,4.4812428633e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.8392000260e-03
4.5203151585e-02,-8.6965083213e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,4.0976000376e-03
4.5064050465e-01,-9.3422084116e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.7128000340e-03
1.9137623885e-01,-8.0432255455e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.7144000249e-03
-8.4044572851e-01,2.1847149474e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,4.2224000387e-03
-3.9867317043e-01,8.9737857202e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.0992000284e-03
-2.2515146191e-01,-1.4506834129e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,4.5136000414e-03
-8.6036125806e-02,-7.9503292699e-02,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.7336000342e-03
6.8541244571e-01,2.8926594707e-02,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,4.2536000390e-03
-9.6366244879e-01,6.5736588330e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,5.2312000480e-03
1.0276490121e-01,-8.5078099138e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,4.0560000372e-03
-6.7201928482e-01,4.2415895038e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.0056000276e-03
-3.6774468299e-01,-1.0000000000e+00,3.4027341262e-02,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,3.9416000361e-03
-9.3563643827e-01,-6.2780917973e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.9952000275e-03
-8.2421559330e-01,-1.0000000000e+00,-1.1991110614e-01,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,2.7456000252e-03
-4.5984057570e-01,1.0174602427e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.8496000261e-03
-9.2915470521e-01,1.2278685476e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.4216000314e-03
4.6450038812e-01,-1.2550799134e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,2.7248000250e-03
-9.9272732097e-01,-5.7952737801e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.1720000291e-03
-2.4267156235e-01,9.7931292803e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,4.4616000409e-03
5.9127298411e-01,2.1217582457e-02,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,4.5344000416e-03
3.0351112693e-01,-1.0000000000e+00,-1.1143919461e-01,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,3.1824000292e-03
2.2448499771e-01,6.9280012230e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.3592000308e-03
8.8343777121e-01,9.3223287329e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.0056000276e-03
1.3211387014e-01,-1.6951822087e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.7456000252e-03
-5.5813141929e-01,-1.8205170899e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.2448000298e-03
-8.8591794246e-01,-9.3785951865e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.9640000272e-03
-8.7211343636e-01,-3.6748703425e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.1616000290e-03
4.2146675273e-02,4.2480779552e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.7024000340e-03
-9.7550700348e-01,8.3844418461e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.1496000381e-03
5.6839121149e-01,3.0413266219e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.2552000299e-03
-3.7336773307e-01,-6.7944862107e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.3176000304e-03
-1.0000000000e+00,-3.0062356804e-01,-2.0231852432e-02,-1.0000000000e+00,-0.0000000000e+00,-0.0000000000e+00,3.2656000299e-03
4.2274303818e-01,-8.2980207291e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.9728000364e-03
-6.8725490366e-01,2.7433498862e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.4928000412e-03
5.6203082632e-01,5.2574154885e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.7632000437e-03
9.2303014941e-01,-1.9846219687e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.5568000326e-03
-6.6142497546e-01,8.7538245037e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.7960000348e-03
5.1679370737e-01,-3.4370708133e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.9832000365e-03
-3.4457091946e-01,-1.0000000000e+00,-1.4783980498e-02,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,3.7336000342e-03
1.9706395415e-01,-2.8804080782e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.7144000249e-03
2.1731530912e-01,1.0000000000e+00,-1.4739230467e-01,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,4.0144000368e-03
5.8842808803e-01,-1.3218866013e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.4096000404e-03
1.0000000000e+00,-3.9312067373e-01,-1.1825036003e-01,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.9624000363e-03
4.3549427643e-01,5.7708903607e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.4024000220e-03
7.4645725289e-01,1.8901999079e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.0248000369e-03
-5.7210671055e-01,-6.1472457974e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.9832000365e-03
-6.4790034863e-01,-5.4621109230e-02,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.7960000348e-03
1.0000000000e+00,-5.4547142415e-01,-1.2469319275e-01,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.0352000370e-03
-6.5580674061e-02,-5.4772707722e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.9120000267e-03
-1.3913727726e-01,6.5703603370e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.8272000351e-03
1.6976269007e-01,-2.2959599416e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.0368000278e-03
1.0000000000e+00,5.1218970407e-02,5.3274853578e-02,1.0000000000e+00,0.0000000000e+00,-0.0000000000e+00,3.5048000321e-03
-1.0000000000e+00,-6.5715153870e-01,-1.3711037264e-01,-1.0000000000e+00,-0.0000000000e+00,-0.0000000000e+00,5.0024000459e-03
-6.9430408132e-01,5.9721086484e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.9120000267e-03
2.4835872938e-01,3.9494559746e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,4.1080000377e-03
-1.2534637625e-01,-1.0000000000e+00,-4.2414833191e-02,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,3.5568000326e-03
9.3052349830e-01,5.9074208637e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.1720000291e-03
8.5248859116e-01,4.3139951404e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.6296000333e-03
-1.0000000000e+00,9.8085896089e-01,-9.4425788673e-02,-1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.5136000414e-03
-1.0000000000e+00,8.7636563188e-02,7.5146292283e-02,-1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.6624000244e-03
3.0929758742e-02,-1.0000000000e+00,2.4445328834e-02,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,4.1184000378e-03
-3.0756745814e-01,-7.2660614185e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.6712000337e-03
-7.5246600979e-01,1.0000000000e+00,-7.2408084703e-02,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,2.6312000241e-03
-6.2124573914e-01,3.8581481357e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.6296000333e-03
-8.6614010725e-01,-8.2961908130e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.2864000301e-03
6.9035804218e-01,-2.6471232950e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.6296000333e-03
1.0000000000e+00,-1.0677715020e-01,1.1885907122e-01,1.0000000000e+00,0.0000000000e+00,-0.0000000000e+00,3.9832000365e-03
-6.3865694521e-01,-2.9785789880e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.5064000230e-03
-8.0757360740e-01,7.5708664425e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.2640000391e-03
5.9491428529e-01,-5.3255378335e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.9312000360e-03
2.1186091545e-01,1.4394410325e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.4216000314e-03
7.4176047310e-01,2.5252154455e-02,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.3072000303e-03
4.7971860212e-01,5.0248492735e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.2968000302e-03
-7.9881585314e-01,-7.6348134966e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.0680000281e-03
-9.8860465967e-01,3.9413349623e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.6088000331e-03
-1.8046784644e-01,9.6567695632e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.3056000395e-03
-9.2736837982e-01,-1.0000000000e+00,7.0442214434e-02,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,3.1616000290e-03
7.3642373147e-01,1.0000000000e+00,1.1528556463e-01,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,3.5048000321e-03
-1.8832494471e-02,-1.0000000000e+00,6.3188164893e-02,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,3.8896000357e-03
-8.0225232361e-01,3.3296275700e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.4840000319e-03
5.3788685099e-01,6.6208614553e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.8168000350e-03
9.5030464709e-01,6.3920638282e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,2.3608000216e-03
-9.3289879397e-01,1.0000000000e+00,-5.3654964288e-02,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,4.4304000406e-03
-5.3317366917e-02,5.3346454176e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.8584000354e-03
-6.1710428082e-01,-4.6430879471e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.0680000281e-03
-1.0000000000e+00,5.0110728120e-01,-5.2508913578e-02,-1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0992000284e-03
-6.5258001519e-01,3.2239842639e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.5376000233e-03
2.0098307526e-01,7.2892959420e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.2120000386e-03
1.4219008002e-01,6.9321152804e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.1616000290e-03
5.2581172832e-01,-4.2838285481e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.2968000302e-03
4.2444705725e-02,6.5204081169e-03,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.1616000290e-03
-9.5041808972e-01,7.3356968554e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,4.7112000432e-03
2.3310322656e-01,-9.9688122601e-02,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.5136000414e-03
4.9520864417e-01,-1.9993377793e-02,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.5672000327e-03
-4.4738382402e-03,-4.8066843547e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.7248000250e-03
-4.4387428319e-01,-2.2966027726e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.9416000361e-03
-8.6706705194e-01,1.5801532000e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.4736000319e-03
5.1348673361e-01,-2.0742295724e-02,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.7232000341e-03
-1.0000000000e+00,-8.6757886675e-01,2.8674308490e-02,-1.0000000000e+00,-0.0000000000e+00,-0.0000000000e+00,3.3800000310e-03
4.9549531281e-01,6.2171820209e-02,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.8168000350e-03
7.7912925721e-01,1.3596869707e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.6192000332e-03
1.3790541063e-01,7.1321083276e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,2.8600000262e-03
-4.1088015460e-01,3.9941914128e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.4840000319e-03
